Category,Item_Code,Price,Quantity,Source,Price_with_30_percent_markup
1,ig,0.267,6,V3,0.3471
1,ig,0.067,8891,V3,0.08710000000000001
1,ig,0.185,493,V3,0.2405
1,ig,0.04,1237,V3,0.052000000000000005
1,ig,0.06,5000,V3,0.078
1,ig,0.055,1218,V3,0.07150000000000001
1,ig,0.118,253,V3,0.1534
1,ig,0.118,255,V3,0.1534
1,ig,0.118,165,V3,0.1534
1,ig,0.564,2,V3,0.7332
1,tw,0.311,2664,V3,0.4043
1,tw,0.502,3,V3,0.6526000000000001
1,tw,0.098,1,V3,0.1274
1,tw,0.502,109,V3,0.6526000000000001
1,tw,0.479,2910,V3,0.6227
1,tw,0.022,6,V3,0.0286
1,tw,0.502,589,V3,0.6526000000000001
1,tw,0.018,5,V3,0.0234
1,tw,0.011,495,V3,0.0143
1,tw,0.502,2,V3,0.6526000000000001
1,tw,0.006,227,V3,0.0078000000000000005
1,tw,0.006,166,V3,0.0078000000000000005
1,tw,0.006,164,V3,0.0078000000000000005
1,sn,1.208,3,V3,1.5704
1,sn,1.086,1992,V3,1.4118000000000002
1,sn,0.117,1,V3,0.1521
1,sn,0.098,1,V3,0.1274
1,sn,1.242,2076,V3,1.6146
1,sn,1.266,143,V3,1.6458000000000002
1,sn,1.266,279,V3,1.6458000000000002
1,sn,1.118,46,V3,1.4534000000000002
1,sn,0.406,269,V3,0.5278
1,sn,1.266,249,V3,1.6458000000000002
1,sn,1.266,178,V3,1.6458000000000002
1,sn,1.208,251,V3,1.5704
1,sn,0.479,6,V3,0.6227
1,sn,1.068,2,V3,1.3884
1,li,0.035,2664,V3,0.045500000000000006
1,li,0.051,3,V3,0.0663
1,li,0.048,2910,V3,0.062400000000000004
1,li,0.051,88,V3,0.0663
1,li,0.016,6,V3,0.020800000000000003
1,li,0.051,689,V3,0.0663
1,li,0.038,495,V3,0.0494
1,li,0.006,174,V3,0.0078000000000000005
1,li,0.006,173,V3,0.0078000000000000005
1,li,0.006,286,V3,0.0078000000000000005
1,li,0.051,2,V3,0.0663
1,wa,2.211,110,V3,2.8743
1,wa,0.415,495,V3,0.5395
1,wa,0.507,488,V3,0.6591
1,wa,0.534,655,V3,0.6942
1,wa,2.135,2,V3,2.7754999999999996
1,tg,5.158,66,V3,6.705400000000001
1,tg,2.72,6,V3,3.5360000000000005
1,tg,2.653,91,V3,3.4489
1,tg,1.25,97464,V3,1.625
4,fb,0.162,1072,V3,0.2106
4,fb,0.167,3,V3,0.21710000000000002
4,fb,0.167,77,V3,0.21710000000000002
4,fb,0.136,1,V3,0.1768
4,fb,0.103,1,V3,0.1339
4,fb,0.054,1,V3,0.0702
4,fb,0.087,1,V3,0.11309999999999999
4,fb,0.167,1072,V3,0.21710000000000002
4,fb,0.112,330,V3,0.1456
4,fb,0.054,1,V3,0.0702
4,fb,0.067,14200,V3,0.08710000000000001
4,fb,0.167,235,V3,0.21710000000000002
4,fb,0.167,200,V3,0.21710000000000002
4,fb,0.167,291,V3,0.21710000000000002
4,fb,0.043,927,V3,0.0559
4,fb,0.038,8,V3,0.0494
4,vi,0.151,7106,V3,0.1963
4,vi,0.185,3,V3,0.2405
4,vi,0.185,125,V3,0.2405
4,vi,0.098,1,V3,0.1274
4,vi,0.116,1,V3,0.15080000000000002
4,vi,0.181,7106,V3,0.2353
4,vi,0.106,3024,V3,0.1378
4,vi,0.185,884,V3,0.2405
4,vi,0.01,2813,V3,0.013000000000000001
4,vi,0.115,250,V3,0.14950000000000002
4,vi,0.115,209,V3,0.14950000000000002
4,vi,0.115,268,V3,0.14950000000000002
4,vi,0.063,974,V3,0.0819
4,vi,0.008,215,V3,0.010400000000000001
4,tg,1.084,7070,V3,1.4092000000000002
4,tg,1.086,3,V3,1.4118000000000002
4,tg,0.279,1,V3,0.3627
4,tg,1.086,7070,V3,1.4118000000000002
4,tg,1.086,112,V3,1.4118000000000002
4,tg,0.759,3012,V3,0.9867
4,tg,0.4,638,V3,0.52
4,tg,0.185,396,V3,0.2405
4,tg,0.271,975,V3,0.35230000000000006
4,tg,0.264,252,V3,0.3432
4,ig,0.095,5258,V3,0.12350000000000001
4,ig,0.251,3,V3,0.32630000000000003
4,ig,0.251,106,V3,0.32630000000000003
4,ig,0.063,1,V3,0.0819
4,ig,0.054,1,V3,0.0702
4,ig,0.098,1,V3,0.1274
4,ig,0.114,5258,V3,0.1482
4,ig,0.066,2052,V3,0.0858
4,ig,0.054,1,V3,0.0702
4,ig,0.045,430,V3,0.058499999999999996
4,ig,0.067,3550,V3,0.08710000000000001
4,ig,0.12,257,V3,0.156
4,ig,0.12,191,V3,0.156
4,ig,0.12,261,V3,0.156
4,ig,0.072,973,V3,0.0936
4,ig,0.02,53,V3,0.026000000000000002
4,tw,0.12,7106,V3,0.156
4,tw,0.134,3,V3,0.17420000000000002
4,tw,0.134,132,V3,0.17420000000000002
4,tw,0.087,1,V3,0.11309999999999999
4,tw,0.054,1,V3,0.0702
4,tw,0.098,1,V3,0.1274
4,tw,0.126,7106,V3,0.1638
4,tw,0.084,3024,V3,0.1092
4,tw,0.008,2254,V3,0.010400000000000001
4,tw,0.134,350,V3,0.17420000000000002
4,tw,0.039,223,V3,0.0507
4,tw,0.039,283,V3,0.0507
4,tw,0.039,177,V3,0.0507
4,tw,0.022,975,V3,0.0286
4,tw,0.004,253,V3,0.005200000000000001
4,wa,1.086,3,V3,1.4118000000000002
4,wa,1.084,4656,V3,1.4092000000000002
4,wa,1.086,139,V3,1.4118000000000002
4,wa,0.272,1,V3,0.3536
4,wa,0.586,1,V3,0.7618
4,wa,0.337,1,V3,0.43810000000000004
4,wa,1.086,4656,V3,1.4118000000000002
4,wa,0.759,2196,V3,0.9867
4,wa,0.634,4634,V3,0.8242
4,wa,0.271,488,V3,0.35230000000000006
4,wa,0.271,655,V3,0.35230000000000006
4,wa,0.263,227,V3,0.34190000000000004
4,li,0.079,3,V3,0.1027
4,li,0.079,7106,V3,0.1027
4,li,0.048,1,V3,0.062400000000000004
4,li,0.079,7106,V3,0.1027
4,li,0.06,3024,V3,0.078
4,li,0.008,2555,V3,0.010400000000000001
4,li,0.079,509,V3,0.1027
4,li,0.079,73,V3,0.1027
4,li,0.006,208,V3,0.0078000000000000005
4,li,0.006,199,V3,0.0078000000000000005
4,li,0.006,279,V3,0.0078000000000000005
4,li,0.035,975,V3,0.045500000000000006
4,li,0.004,253,V3,0.005200000000000001
48,fb,0.399,25494,V3,0.5187
48,fb,0.835,3,V3,1.0855
48,fb,0.475,29766,V3,0.6174999999999999
48,fb,0.152,449,V3,0.1976
48,fb,0.835,150,V3,1.0855
48,fb,0.487,1,V3,0.6331
48,fb,0.054,1,V3,0.0702
48,fb,0.087,1,V3,0.11309999999999999
48,fb,0.4,57,V3,0.52
48,fb,0.234,54,V3,0.3042
48,fb,0.054,1,V3,0.0702
48,fb,0.067,2579,V3,0.08710000000000001
48,fb,0.052,221,V3,0.0676
48,fb,0.046,767,V3,0.0598
48,fb,0.066,555,V3,0.0858
48,fb,0.242,198,V3,0.3146
48,fb,0.242,261,V3,0.3146
48,fb,0.596,77,V3,0.7748
48,fb,0.198,329,V3,0.2574
48,fb,0.242,203,V3,0.3146
48,vi,0.668,26874,V3,0.8684000000000001
48,vi,0.268,31284,V3,0.34840000000000004
48,vi,0.2,580,V3,0.26
48,vi,0.835,3,V3,1.0855
48,vi,0.835,140,V3,1.0855
48,vi,0.116,1,V3,0.15080000000000002
48,vi,0.116,1,V3,0.15080000000000002
48,vi,0.2,68,V3,0.26
48,vi,0.135,54,V3,0.17550000000000002
48,vi,0.014,3501,V3,0.0182
48,vi,0.835,732,V3,1.0855
48,vi,0.12,2760,V3,0.156
48,vi,0.34,263,V3,0.44200000000000006
48,vi,0.34,243,V3,0.44200000000000006
48,vi,0.34,242,V3,0.44200000000000006
48,vi,0.1,600,V3,0.13
48,vi,0.627,77,V3,0.8151
48,vi,0.479,333,V3,0.6227
48,tg,2.586,19742,V3,3.3618
48,tg,3.316,3,V3,4.3107999999999995
48,tg,2.236,187,V3,2.9068000000000005
48,tg,3.538,23072,V3,4.5994
48,tg,5.895,102,V3,7.6635
48,tg,0.4,404,V3,0.52
48,tg,0.859,428,V3,1.1167
48,tg,2.177,48,V3,2.8301000000000003
48,tg,2.416,1148,V3,3.1408
48,tg,0.682,1717,V3,0.8866
48,tg,1.072,600,V3,1.3936000000000002
48,tg,1.027,54,V3,1.3351
48,tg,0.658,290,V3,0.8554
48,ig,0.363,26682,V3,0.4719
48,ig,0.059,2,V3,0.0767
48,ig,0.268,31074,V3,0.34840000000000004
48,ig,0.395,545,V3,0.5135000000000001
48,ig,0.752,3,V3,0.9776
48,ig,0.752,147,V3,0.9776
48,ig,0.116,1,V3,0.15080000000000002
48,ig,0.054,1,V3,0.0702
48,ig,0.098,1,V3,0.1274
48,ig,0.2,56,V3,0.26
48,ig,0.134,48,V3,0.17420000000000002
48,ig,0.054,1,V3,0.0702
48,ig,0.067,689,V3,0.08710000000000001
48,ig,0.079,369,V3,0.1027
48,ig,0.06,399,V3,0.078
48,ig,0.039,1237,V3,0.0507
48,ig,0.096,439,V3,0.12480000000000001
48,ig,0.014,5000,V3,0.0182
48,ig,0.042,1218,V3,0.0546
48,ig,0.138,211,V3,0.17940000000000003
48,ig,0.138,243,V3,0.17940000000000003
48,ig,0.138,252,V3,0.17940000000000003
48,ig,0.263,77,V3,0.34190000000000004
48,ig,0.042,329,V3,0.0546
48,tw,0.162,26846,V3,0.2106
48,tw,0.267,30764,V3,0.3471
48,tw,0.226,225,V3,0.2938
48,tw,0.06,580,V3,0.078
48,tw,0.302,3,V3,0.3926
48,tw,0.302,127,V3,0.3926
48,tw,0.098,1,V3,0.1274
48,tw,0.054,1,V3,0.0702
48,tw,0.098,1,V3,0.1274
48,tw,0.134,69,V3,0.17420000000000002
48,tw,0.015,42,V3,0.0195
48,tw,0.302,836,V3,0.3926
48,tw,0.014,1488,V3,0.0182
48,tw,0.032,600,V3,0.041600000000000005
48,tw,0.02,77,V3,0.026000000000000002
48,tw,0.006,163,V3,0.0078000000000000005
48,tw,0.006,190,V3,0.0078000000000000005
48,tw,0.006,217,V3,0.0078000000000000005
48,tw,0.078,333,V3,0.1014
48,wa,1.916,3,V3,2.4908
48,wa,1.608,18466,V3,2.0904000000000003
48,wa,2.059,95,V3,2.6767000000000003
48,wa,2.651,21658,V3,3.4463
48,wa,3.438,1,V3,4.4694
48,wa,2.942,11,V3,3.8246
48,wa,1.51,36,V3,1.963
48,wa,0.262,1000,V3,0.3406
48,wa,1.99,946,V3,2.587
48,wa,1.25,1192,V3,1.625
48,wa,3.671,113,V3,4.7722999999999995
48,wa,1.779,242,V3,2.3127
48,wa,1.22,600,V3,1.586
48,wa,1.096,655,V3,1.4248
48,wa,1.205,6,V3,1.5665000000000002
48,li,0.226,250,V3,0.2938
48,li,0.302,580,V3,0.3926
48,li,0.302,3,V3,0.3926
48,li,0.302,138,V3,0.3926
48,li,0.098,1,V3,0.1274
48,li,0.067,69,V3,0.08710000000000001
48,li,0.036,54,V3,0.0468
48,li,0.076,31286,V3,0.0988
48,li,0.058,26876,V3,0.07540000000000001
48,li,0.011,449,V3,0.0143
48,li,0.302,659,V3,0.3926
48,li,0.04,2760,V3,0.052000000000000005
48,li,0.024,236,V3,0.031200000000000002
48,li,0.024,156,V3,0.031200000000000002
48,li,0.024,166,V3,0.031200000000000002
48,li,0.226,600,V3,0.2938
48,li,0.226,77,V3,0.2938
48,li,0.038,333,V3,0.0494
83,fb,0.083,210,V3,0.10790000000000001
83,fb,0.251,3,V3,0.32630000000000003
83,fb,0.251,105,V3,0.32630000000000003
83,fb,0.054,1,V3,0.0702
83,fb,0.087,1,V3,0.11309999999999999
83,fb,0.09,210,V3,0.11699999999999999
83,fb,0.054,1,V3,0.0702
83,fb,0.067,422,V3,0.08710000000000001
83,fb,0.251,261,V3,0.32630000000000003
83,fb,0.251,243,V3,0.32630000000000003
83,fb,0.251,163,V3,0.32630000000000003
83,vi,0.334,1962,V3,0.43420000000000003
83,vi,1.51,3,V3,1.963
83,vi,1.51,112,V3,1.963
83,vi,0.116,1,V3,0.15080000000000002
83,vi,0.4,1962,V3,0.52
83,vi,1.51,751,V3,1.963
83,vi,0.431,26,V3,0.5603
83,vi,1.51,206,V3,1.963
83,vi,1.51,204,V3,1.963
83,vi,1.51,181,V3,1.963
83,tg,2.353,2604,V3,3.0589000000000004
83,tg,3.39,3,V3,4.407
83,tg,0.42,1,V3,0.546
83,tg,2.824,2604,V3,3.6712
83,tg,3.39,133,V3,4.407
83,ig,0.151,3,V3,0.1963
83,ig,0.054,1,V3,0.0702
83,ig,0.098,1,V3,0.1274
83,ig,0.054,1,V3,0.0702
83,ig,0.151,91,V3,0.1963
83,ig,0.067,334,V3,0.08710000000000001
83,ig,0.055,294,V3,0.07150000000000001
83,ig,0.055,171,V3,0.07150000000000001
83,ig,0.055,242,V3,0.07150000000000001
83,wa,1.51,3,V3,1.963
83,wa,1.808,2580,V3,2.3504
83,wa,0.337,1,V3,0.43810000000000004
83,wa,1.808,2580,V3,2.3504
83,wa,1.808,125,V3,2.3504
83,wa,0.634,107,V3,0.8242
83,wa,0.538,29,V3,0.6994
83,sn,0.075,2118,V3,0.0975
83,sn,0.251,2,V3,0.32630000000000003
83,sn,0.117,1,V3,0.1521
83,sn,0.098,1,V3,0.1274
83,sn,0.1,2118,V3,0.13
83,sn,0.251,6,V3,0.32630000000000003
83,sn,0.251,185,V3,0.32630000000000003
83,sn,0.096,161,V3,0.12480000000000001
83,sn,0.096,251,V3,0.12480000000000001
83,sn,0.096,264,V3,0.12480000000000001
83,tw,0.251,2,V3,0.32630000000000003
83,tw,0.251,147,V3,0.32630000000000003
83,tw,0.054,1,V3,0.0702
83,tw,0.098,1,V3,0.1274
83,tw,0.09,2628,V3,0.11699999999999999
83,tw,0.067,2628,V3,0.08710000000000001
83,tw,0.251,471,V3,0.32630000000000003
83,tw,0.066,54,V3,0.0858
83,tw,0.006,156,V3,0.0078000000000000005
83,tw,0.006,236,V3,0.0078000000000000005
83,tw,0.006,221,V3,0.0078000000000000005
83,li,0.084,2,V3,0.1092
83,li,0.084,109,V3,0.1092
83,li,0.055,2628,V3,0.07150000000000001
83,li,0.072,2628,V3,0.0936
83,li,0.084,694,V3,0.1092
83,li,0.059,54,V3,0.0767
83,li,0.006,218,V3,0.0078000000000000005
83,li,0.006,262,V3,0.0078000000000000005
83,li,0.006,249,V3,0.0078000000000000005
77,tg,2.813,760,V3,3.6569000000000003
77,tg,3.832,3,V3,4.9816
77,tg,4.236,126,V3,5.5068
77,tg,3.153,760,V3,4.0989
77,tg,0.4,278,V3,0.52
77,ig,0.167,804,V3,0.21710000000000002
77,ig,0.177,3,V3,0.2301
77,ig,0.054,1,V3,0.0702
77,ig,0.098,1,V3,0.1274
77,ig,0.177,143,V3,0.2301
77,ig,0.177,804,V3,0.2301
77,ig,0.054,1,V3,0.0702
77,ig,0.067,373,V3,0.08710000000000001
77,ig,0.177,296,V3,0.2301
77,ig,0.177,276,V3,0.2301
77,tw,0.038,848,V3,0.0494
77,tw,0.502,3,V3,0.6526000000000001
77,tw,0.054,1,V3,0.0702
77,tw,0.098,1,V3,0.1274
77,tw,0.05,848,V3,0.065
77,tw,0.502,150,V3,0.6526000000000001
77,tw,0.502,552,V3,0.6526000000000001
77,tw,0.006,168,V3,0.0078000000000000005
77,tw,0.006,253,V3,0.0078000000000000005
77,tw,0.006,202,V3,0.0078000000000000005
77,wa,2.948,3,V3,3.8324000000000003
77,wa,2.948,132,V3,3.8324000000000003
77,vi,0.243,3,V3,0.3159
77,vi,0.167,796,V3,0.21710000000000002
77,vi,0.116,1,V3,0.15080000000000002
77,vi,0.2,796,V3,0.26
77,vi,0.243,101,V3,0.3159
77,vi,0.243,757,V3,0.3159
77,vi,0.082,162,V3,0.10660000000000001
77,vi,0.082,254,V3,0.10660000000000001
77,vi,0.082,206,V3,0.10660000000000001
77,li,0.026,848,V3,0.0338
77,li,0.046,3,V3,0.0598
77,li,0.026,848,V3,0.0338
77,li,0.046,634,V3,0.0598
77,li,0.046,2,V3,0.0598
77,li,0.034,153,V3,0.0442
77,li,0.034,247,V3,0.0442
77,li,0.034,279,V3,0.0442
77,fb,0.177,3,V3,0.2301
77,fb,0.054,1,V3,0.0702
77,fb,0.087,1,V3,0.11309999999999999
77,fb,0.162,808,V3,0.2106
77,fb,0.054,1,V3,0.0702
77,fb,0.16,808,V3,0.20800000000000002
77,fb,0.067,841,V3,0.08710000000000001
77,fb,0.177,117,V3,0.2301
77,fb,0.177,186,V3,0.2301
77,fb,0.177,294,V3,0.2301
77,fb,0.004,244,V3,0.005200000000000001
24,fb,0.302,3,V3,0.3926
24,fb,0.302,125,V3,0.3926
24,fb,0.015,1,V3,0.0195
24,fb,0.187,500,V3,0.2431
24,fb,0.087,1,V3,0.11309999999999999
24,fb,0.054,1,V3,0.0702
24,fb,0.067,941,V3,0.08710000000000001
24,fb,0.163,252,V3,0.2119
24,fb,0.163,203,V3,0.2119
24,fb,0.163,183,V3,0.2119
24,tg,1.51,3,V3,1.963
24,tg,0.6,500,V3,0.78
24,tg,1.51,149,V3,1.963
24,tg,0.4,814,V3,0.52
24,ig,0.134,3,V3,0.17420000000000002
24,ig,0.134,122,V3,0.17420000000000002
24,ig,0.006,220,V3,0.0078000000000000005
24,ig,0.094,500,V3,0.1222
24,ig,0.098,1,V3,0.1274
24,ig,0.054,1,V3,0.0702
24,ig,0.067,683,V3,0.08710000000000001
24,tw,0.134,3,V3,0.17420000000000002
24,tw,0.098,1,V3,0.1274
24,tw,0.134,2,V3,0.17420000000000002
24,tw,0.134,499,V3,0.17420000000000002
24,tw,0.074,241,V3,0.0962
24,tw,0.074,208,V3,0.0962
24,tw,0.074,284,V3,0.0962
24,wa,1.51,3,V3,1.963
24,wa,1.51,103,V3,1.963
24,wa,0.534,500,V3,0.6942
24,wa,0.337,1,V3,0.43810000000000004
24,wa,0.634,527,V3,0.8242
24,wa,0.3,5000,V3,0.39
24,wa,0.652,360,V3,0.8476
24,vi,0.335,3,V3,0.43550000000000005
24,vi,0.335,108,V3,0.43550000000000005
24,vi,0.2,500,V3,0.26
24,vi,0.116,1,V3,0.15080000000000002
24,vi,0.14,810,V3,0.18200000000000002
24,vi,0.067,279,V3,0.08710000000000001
24,vi,0.067,235,V3,0.08710000000000001
24,vi,0.067,227,V3,0.08710000000000001
24,sn,0.234,3,V3,0.3042
24,sn,0.117,1,V3,0.1521
24,sn,0.098,1,V3,0.1274
24,sn,0.234,6,V3,0.3042
24,sn,0.234,226,V3,0.3042
24,sn,0.234,189,V3,0.3042
24,sn,0.234,227,V3,0.3042
24,sn,0.234,221,V3,0.3042
7,fb,0.251,3,V3,0.32630000000000003
7,fb,0.146,1,V3,0.1898
7,fb,0.087,1,V3,0.11309999999999999
7,fb,0.251,126,V3,0.32630000000000003
7,fb,0.054,1,V3,0.0702
7,fb,0.106,1,V3,0.1378
7,fb,0.067,985,V3,0.08710000000000001
7,tg,1.51,3,V3,1.963
7,tg,0.42,1,V3,0.546
7,tg,0.746,1,V3,0.9698
7,tg,1.51,119,V3,1.963
7,tg,0.4,591,V3,0.52
7,tg,0.522,173,V3,0.6786000000000001
7,ig,0.134,3,V3,0.17420000000000002
7,ig,0.059,1,V3,0.0767
7,ig,0.054,1,V3,0.0702
7,ig,0.098,1,V3,0.1274
7,ig,0.134,110,V3,0.17420000000000002
7,ig,0.054,1,V3,0.0702
7,ig,0.067,1152,V3,0.08710000000000001
7,ig,0.027,1042,V3,0.0351
7,ig,0.083,195,V3,0.10790000000000001
7,ig,0.083,244,V3,0.10790000000000001
7,ig,0.083,215,V3,0.10790000000000001
7,wa,1.769,3,V3,2.2997
7,wa,1.769,145,V3,2.2997
7,wa,0.819,136,V3,1.0647
7,wa,0.448,1,V3,0.5824
7,wa,0.357,1,V3,0.4641
7,wa,0.634,11262,V3,0.8242
7,wa,0.616,3,V3,0.8008000000000001
7,wa,0.271,488,V3,0.35230000000000006
7,wa,0.47,655,V3,0.611
7,vi,0.134,3,V3,0.17420000000000002
7,vi,0.134,100,V3,0.17420000000000002
7,vi,0.116,1,V3,0.15080000000000002
7,vi,0.116,1,V3,0.15080000000000002
7,vi,0.016,1552,V3,0.020800000000000003
7,vi,0.134,503,V3,0.17420000000000002
7,tw,0.134,3,V3,0.17420000000000002
7,tw,0.134,148,V3,0.17420000000000002
7,tw,0.098,1,V3,0.1274
7,tw,0.054,1,V3,0.0702
7,tw,0.098,1,V3,0.1274
7,tw,0.134,638,V3,0.17420000000000002
7,tw,0.046,283,V3,0.0598
7,tw,0.046,228,V3,0.0598
7,tw,0.046,207,V3,0.0598
7,li,0.502,3,V3,0.6526000000000001
7,li,0.098,1,V3,0.1274
7,li,0.502,149,V3,0.6526000000000001
7,li,0.502,486,V3,0.6526000000000001
7,li,0.064,500,V3,0.08320000000000001
7,li,0.006,183,V3,0.0078000000000000005
7,li,0.006,260,V3,0.0078000000000000005
7,li,0.006,273,V3,0.0078000000000000005
7,li,0.502,1,V3,0.6526000000000001
71,fb,0.167,3,V3,0.21710000000000002
71,fb,0.054,1,V3,0.0702
71,fb,0.087,1,V3,0.11309999999999999
71,fb,0.054,1,V3,0.0702
71,fb,0.067,3589,V3,0.08710000000000001
71,fb,0.167,91,V3,0.21710000000000002
71,fb,0.004,200,V3,0.005200000000000001
71,fb,0.004,262,V3,0.005200000000000001
71,fb,0.004,432,V3,0.005200000000000001
71,fb,0.167,208,V3,0.21710000000000002
71,fb,0.167,286,V3,0.21710000000000002
71,fb,0.051,5000,V3,0.0663
71,fb,0.167,292,V3,0.21710000000000002
71,vi,0.14,3,V3,0.18200000000000002
71,vi,0.116,1,V3,0.15080000000000002
71,vi,0.14,71,V3,0.18200000000000002
71,vi,0.14,584,V3,0.18200000000000002
71,vi,0.079,299,V3,0.1027
71,vi,0.079,212,V3,0.1027
71,vi,0.079,285,V3,0.1027
71,tg,0.335,3,V3,0.43550000000000005
71,tg,0.42,1,V3,0.546
71,tg,0.335,741,V3,0.43550000000000005
71,ig,0.143,3,V3,0.18589999999999998
71,ig,0.143,119,V3,0.18589999999999998
71,ig,0.054,1,V3,0.0702
71,ig,0.098,1,V3,0.1274
71,ig,0.054,1,V3,0.0702
71,ig,0.067,514,V3,0.08710000000000001
71,ig,0.143,226,V3,0.18589999999999998
71,ig,0.016,1237,V3,0.020800000000000003
71,ig,0.143,288,V3,0.18589999999999998
71,ig,0.06,5000,V3,0.078
71,ig,0.143,269,V3,0.18589999999999998
71,tw,0.072,3,V3,0.0936
71,tw,0.054,1,V3,0.0702
71,tw,0.098,1,V3,0.1274
71,tw,0.502,131,V3,0.6526000000000001
71,tw,0.502,327,V3,0.6526000000000001
71,tw,0.006,282,V3,0.0078000000000000005
71,tw,0.006,254,V3,0.0078000000000000005
71,tw,0.006,285,V3,0.0078000000000000005
71,wa,0.584,3,V3,0.7592
71,wa,0.337,1,V3,0.43810000000000004
71,wa,0.584,96,V3,0.7592
71,wa,0.584,554,V3,0.7592
71,sn,0.115,3,V3,0.14950000000000002
71,sn,0.117,1,V3,0.1521
71,sn,0.098,1,V3,0.1274
71,sn,0.115,4,V3,0.14950000000000002
71,sn,0.115,182,V3,0.14950000000000002
71,sn,0.006,236,V3,0.0078000000000000005
71,sn,0.006,270,V3,0.0078000000000000005
71,sn,0.006,241,V3,0.0078000000000000005
99,fb,0.191,3,V3,0.24830000000000002
99,fb,0.054,1,V3,0.0702
99,fb,0.087,1,V3,0.11309999999999999
99,fb,0.054,1,V3,0.0702
99,fb,0.191,135,V3,0.24830000000000002
99,fb,0.067,3520,V3,0.08710000000000001
99,fb,0.063,265,V3,0.0819
99,fb,0.063,267,V3,0.0819
99,fb,0.063,181,V3,0.0819
99,tg,0.335,3,V3,0.43550000000000005
99,tg,0.42,1,V3,0.546
99,tg,0.335,474,V3,0.43550000000000005
99,wa,0.584,3,V3,0.7592
99,wa,0.337,1,V3,0.43810000000000004
99,wa,0.584,127,V3,0.7592
99,wa,0.584,527,V3,0.7592
99,vi,0.127,3,V3,0.1651
99,vi,0.116,1,V3,0.15080000000000002
99,vi,0.127,64,V3,0.1651
99,vi,0.127,723,V3,0.1651
99,vi,0.078,269,V3,0.1014
99,vi,0.078,254,V3,0.1014
99,vi,0.078,231,V3,0.1014
99,ig,0.127,3,V3,0.1651
99,ig,0.054,1,V3,0.0702
99,ig,0.098,1,V3,0.1274
99,ig,0.054,1,V3,0.0702
99,ig,0.067,721,V3,0.08710000000000001
99,ig,0.127,14,V3,0.1651
99,ig,0.006,235,V3,0.0078000000000000005
99,tw,0.134,3,V3,0.17420000000000002
99,tw,0.054,1,V3,0.0702
99,tw,0.098,1,V3,0.1274
99,tw,0.134,651,V3,0.17420000000000002
99,tw,0.134,58,V3,0.17420000000000002
99,tw,0.006,158,V3,0.0078000000000000005
99,tw,0.006,164,V3,0.0078000000000000005
99,tw,0.006,207,V3,0.0078000000000000005
99,sn,0.152,3,V3,0.1976
99,sn,0.117,1,V3,0.1521
99,sn,0.098,1,V3,0.1274
99,sn,0.152,2,V3,0.1976
99,sn,0.152,268,V3,0.1976
99,sn,0.006,181,V3,0.0078000000000000005
99,sn,0.006,281,V3,0.0078000000000000005
99,sn,0.006,288,V3,0.0078000000000000005
58,fb,0.167,3,V3,0.21710000000000002
58,fb,0.054,1,V3,0.0702
58,fb,0.087,1,V3,0.11309999999999999
58,fb,0.054,1,V3,0.0702
58,fb,0.067,5356,V3,0.08710000000000001
58,fb,0.167,113,V3,0.21710000000000002
58,fb,0.167,275,V3,0.21710000000000002
58,fb,0.167,155,V3,0.21710000000000002
58,fb,0.167,297,V3,0.21710000000000002
58,vi,0.118,3,V3,0.1534
58,vi,0.116,1,V3,0.15080000000000002
58,vi,0.118,2,V3,0.1534
58,vi,0.118,306,V3,0.1534
58,vi,0.118,249,V3,0.1534
58,vi,0.118,241,V3,0.1534
58,vi,0.118,201,V3,0.1534
58,tg,0.335,3,V3,0.43550000000000005
58,tg,0.835,131,V3,1.0855
58,tg,0.4,367,V3,0.52
58,ig,0.134,3,V3,0.17420000000000002
58,ig,0.054,1,V3,0.0702
58,ig,0.098,1,V3,0.1274
58,ig,0.134,102,V3,0.17420000000000002
58,ig,0.054,1,V3,0.0702
58,ig,0.067,3027,V3,0.08710000000000001
58,ig,0.134,251,V3,0.17420000000000002
58,ig,0.134,160,V3,0.17420000000000002
58,ig,0.134,195,V3,0.17420000000000002
58,tw,0.118,3,V3,0.1534
58,tw,0.054,1,V3,0.0702
58,tw,0.098,1,V3,0.1274
58,tw,0.134,80,V3,0.17420000000000002
58,tw,0.134,291,V3,0.17420000000000002
58,tw,0.048,241,V3,0.062400000000000004
58,tw,0.048,235,V3,0.062400000000000004
58,tw,0.048,199,V3,0.062400000000000004
58,wa,0.584,3,V3,0.7592
58,wa,0.337,1,V3,0.43810000000000004
58,wa,0.584,294,V3,0.7592
58,wa,0.584,139,V3,0.7592
58,sn,0.115,3,V3,0.14950000000000002
58,sn,0.117,1,V3,0.1521
58,sn,0.098,1,V3,0.1274
58,sn,0.115,250,V3,0.14950000000000002
58,sn,0.115,2,V3,0.14950000000000002
58,sn,0.096,212,V3,0.12480000000000001
58,sn,0.096,251,V3,0.12480000000000001
58,sn,0.096,272,V3,0.12480000000000001
82,fb,0.343,3,V3,0.4459000000000001
82,fb,0.054,1,V3,0.0702
82,fb,0.087,1,V3,0.11309999999999999
82,fb,0.343,146,V3,0.4459000000000001
82,fb,0.054,1,V3,0.0702
82,fb,0.067,501,V3,0.08710000000000001
82,fb,0.06,262,V3,0.078
82,fb,0.06,432,V3,0.078
82,fb,0.144,1,V3,0.1872
